date,vaccination_ratio,reproduction_rate,stringency_index,positive_rate
2021-10-24,0.44761394774080915,0.8508603874124495,47.80641249613398,0.0596471010436151
2021-10-25,0.4491553987502656,0.8491846218934609,47.74983011365332,0.05934230726776494
2021-10-26,0.4506968497597221,0.8465394672150232,47.73539199640449,0.05905728451565798
2021-10-27,0.4522383007691786,0.8447584186137613,47.710649082856925,0.057914918915556474
2021-10-28,0.45377975177863505,0.8435013258790035,47.624932527540565,0.05782475717873293
2021-10-29,0.4553212027880915,0.8431659430234968,47.671028088447464,0.05797866879223347
2021-10-30,0.456862653797548,0.8435952273049139,47.66642830230985,0.0577351931569359
2021-10-31,0.4584041048070045,0.844467137113573,47.75100468607412,0.057563566176720746
2021-11-01,0.45994555581646096,0.8455189116269217,47.72079310628252,0.057665693370336356
2021-11-02,0.4614870068259174,0.8466404303906588,47.64185579196825,0.056979293196921965
2021-11-03,0.4630284578353739,0.8481375097796081,47.62360590648375,0.0573745476562088
2021-11-04,0.4645699088448304,0.8485744673755361,47.46348109199692,0.05726625625219907
2021-11-05,0.46611135985428687,0.8471837249547489,47.429305624323405,0.05729201295242253
2021-11-06,0.46765281086374333,0.8455084348924297,47.37272324184274,0.05698721917659355
2021-11-07,0.4691942618731998,0.8428636507083106,47.35828512459391,0.0567021964245039
2021-11-08,0.4707357128826563,0.8410828231066938,47.33354221104635,0.05555983082443615
2021-11-09,0.4722771638921128,0.8398259983152849,47.24782565572999,0.05546966908760888
2021-11-10,0.47381861490156923,0.8394901639890788,47.29392121663689,0.05562358070110381
2021-11-11,0.4753600659110257,0.8399184143121401,47.28932143049928,0.05538010506581061
2021-11-12,0.4769015169204822,0.8407892205574787,47.37389781426354,0.055208478085596445
2021-11-13,0.4784429679299387,0.8418398323151303,47.343686234471946,0.05531060527921268
2021-11-14,0.47998441893939514,0.842960967185283,47.26474892015767,0.05462420510579715
2021-11-15,0.4815258699488516,0.8444579855049851,47.24649903467318,0.05501945956508347
2021-11-16,0.4830673209583081,0.8448943033848082,47.08637422018634,0.05491116816107227
2021-11-17,0.4846087719677646,0.8435026327941877,47.05219875251283,0.054936924861294124
2021-11-18,0.48615022297722105,0.8418264170179407,46.99561637003217,0.05463213108546117
