date,vaccination_ratio,reproduction_rate,stringency_index,positive_rate
2021-09-20,1.3191433156465238,-0.020321097108412314,0.68503536372192,-0.009445074088192937
2021-09-21,1.325015188494791,-0.020536067784028278,0.6885300748248964,0.04667149637053307
2021-09-22,1.3308870613430581,-0.02155809869509334,0.6919531373473518,0.046561813576804716
2021-09-23,1.3367589341913253,-0.022277185000900698,0.696171138220437,0.07802553155432283
2021-09-24,1.3426308070395925,-0.023439742487053154,0.7004086151815063,0.04433819596213837
2021-09-25,1.3485026798878597,-0.02429092674079977,0.7045721918174852,0.004031748693633819
2021-09-26,1.3543745527361268,-0.02466037868243728,0.7086519960524699,0.1307004407382093
2021-09-27,1.360246425584394,-0.024543398630645117,0.7126483507669593,-0.059458127878205376
2021-09-28,1.3661182984326612,-0.024884737516641574,0.716562796039928,0.14146604814378053
2021-09-29,1.3719901712809286,-0.025198484147364888,0.6964312619745334,-0.007452501816034698
2021-09-30,1.3778620441291958,-0.025125635161010455,0.700186847887646,0.10153130993591088
2021-10-01,1.383733916977463,-0.025894323644634003,0.6798349362832364,-0.008401929035984246
2021-10-02,1.3896057898257301,-0.02632169150760143,0.6834381067642137,0.04517455676561702
2021-10-03,1.3954776626739973,-0.026536662183217367,0.6869674050306577,0.09050069894455275
2021-10-04,1.4013495355222645,-0.027558693094282403,0.690424345610421,-0.012128823402448773
2021-10-05,1.4072214083705317,-0.028277779400089742,0.6946739151517662,0.04869600830262396
2021-10-06,1.4130932812187988,-0.029440336886242178,0.698942115788236,0.08444770678255825
2021-10-07,1.418965154067066,-0.030291521139988786,0.7031357619809963,-0.012128066026685171
2021-10-08,1.4248370269153332,-0.030660973081626287,0.7072450163200886,0.09401590141114395
2021-10-09,1.4307088997636004,-0.030543993029834113,0.7112702169892207,-0.006042542533036738
2021-10-10,1.4365807726118676,-0.03088533191583056,0.7152129167724613,0.1845367242340568
2021-10-11,1.442452645460135,-0.031199078546553866,0.6950789958030343,-0.06043921462875534
2021-10-12,1.4483245183084021,-0.03112622956019943,0.6988616895485344,0.07716377632825705
2021-10-13,1.4541963911566693,-0.03189491804382297,0.6785061866277575,0.028623188380683263
2021-10-14,1.4600682640049365,-0.032322285906790385,0.6821353648055564,0.024809676848708637
2021-10-15,1.4659401368532037,-0.032537256582406325,0.6856901375589195,0.053344962509133224
2021-10-16,1.4718120097014709,-0.03355928749347136,0.689172030347572,0.039272427462299336
2021-10-17,1.477683882549738,-0.0342783737992787,0.6934471236887935,0.090391142600046
2021-10-18,1.4835557553980052,-0.03544093128543114,0.6977404574940586,0.03670912641147428
2021-10-19,1.4894276282462724,-0.036292115539177744,0.701958737822301,-0.03141629664270115
2021-10-20,1.4952995010945396,-0.03666156748081524,0.7060921232375535,0.12876184531166973
2021-10-21,1.5011713739428068,-0.03654458742902307,0.7101409604911277,-0.02972699959658011
2021-10-22,1.507043246791074,-0.03688592631501952,0.7141068122913111,0.14691417241809607
2021-10-23,1.5129151196393413,-0.03719967294574283,0.69400023233543,-0.011589263376712983
2021-10-24,1.5187869924876085,-0.03712682395938839,0.6978051385079558,0.11687456037017818
2021-10-25,1.5246588653358757,-0.03789551244301193,0.6774760688751581,-0.014391573632273294
2021-10-26,1.5305307381841429,-0.03832288030597936,0.6811265580181103,0.010536285927680005
2021-10-27,1.53640261103241,-0.03853785098159529,0.6847022048191372,0.0865208815527663
2021-10-28,1.5422744838806772,-0.039559881892660326,0.6882045436956475,0.013107951681796088
2021-10-29,1.5481463567289444,-0.040278968198467664,0.6924994959039407,0.05241373298826337
2021-10-30,1.5540182295772116,-0.041441525684620104,0.6968122608499627,0.08264090355854643
2021-10-31,1.5598901024254788,-0.04229270993836671,0.701049571421177,0.0057584889096145495
2021-11-01,1.565761975273746,-0.042662161880004205,0.7052015966125975,0.08992427125138802
2021-11-02,1.5716338481220131,-0.042545181828212035,0.7092686914517705,-0.03921026584041323
2021-11-03,1.5775057209702805,-0.04288652071420848,0.7132524265158317,0.1791219185117323
2021-11-04,1.5833775938185477,-0.04320026734493179,0.6931705435175665,-0.03944387342386292
2021-11-05,1.5892494666668149,-0.043127418358577356,0.6969926071847652,0.07882449443719244
2021-11-06,1.595121339515082,-0.0438961068422009,0.6766875430269765,0.02834820139063781
2021-11-07,1.6009932123633492,-0.04432347470516832,0.6803544933503943,0.04478354132317609
2021-11-08,1.6068650852116164,-0.044538445380784254,0.6839462638447009,0.05120807262715602
2021-11-09,1.6127369580598836,-0.04556047629184928,0.6874643958464687,0.008108476419690593
2021-11-10,1.6186088309081508,-0.04627956259765662,0.6917745586763727,0.08406815974864604
2021-11-11,1.624480703756418,-0.04744212008380906,0.6961021907104449,0.05386159150797813
2021-11-12,1.6303525766046851,-0.048293304337555666,0.7003540596840158,-0.0320581923419804
2021-11-13,1.6362244494529523,-0.04866275627919316,0.7045203443261031,0.12940750721561395
2021-11-14,1.6420963223012195,-0.04854577622740099,0.7086014062104226,-0.008241562846776712
2021-11-15,1.647968195149487,-0.04888711511339744,0.7125988219600875,0.14673902532536323
2021-11-16,1.653840067997754,-0.04920086174412075,0.6925239689780522,-0.04039626284586367
2021-11-17,1.6597119408460212,-0.049128012757766314,0.696359158117386,0.11024285773903034
2021-11-18,1.6655838136942884,-0.049896701241389854,0.6760605629294856,-0.0007053280905728876
2021-11-19,1.6714556865425556,-0.05032406910435728,0.6797401060451208,0.007577229565109936
2021-11-20,1.6773275593908228,-0.05053903977997321,0.6833442111541697,0.0874607381926585
2021-11-21,1.68319943223909,-0.05156107069103824,0.6868744248863604,0.035582099925875424
2021-11-22,1.6890713050873571,-0.05228015699684558,0.6911966512696214,0.05404055948151385
2021-11-23,1.6949431779356243,-0.05344271448299802,0.6955361276403464,0.05646770792409181
2021-11-24,1.7008150507838915,-0.054293898736744624,0.6997996015606869,-0.0006924739376722999
2021-11-25,1.7066869236321587,-0.05466335067838212,0.7039772536465243,0.10064159328392333
2021-11-26,1.712558796480426,-0.05454637062658995,0.7080694499708579,-0.04446010248103167
2021-11-27,1.7184306693286933,-0.0548877095125864,0.7120777718885289,0.17990005182860666
2021-11-28,1.7243025421769604,-0.05520145614330971,0.6920153820277385,-0.01653422333962378
2021-11-29,1.7301744150252276,-0.05512860715695527,0.6958610347235477,0.08203110199024191
2021-11-30,1.7360462878734948,-0.05589729564057881,0.6755744739313209,0.004945132675357748
2021-12-01,1.741918160721762,-0.056324663503546236,0.6792640559538625,0.03894867348417573
2021-12-02,1.7477900335700292,-0.05653963417916217,0.6828779941521097,0.05945722021217989
2021-12-03,1.7536619064182963,-0.0575616650902272,0.6864178393754659,0.0007150527212371333
2021-12-04,1.7595337792665635,-0.05828075139603454,0.6907494356304431,0.0843459399797788
2021-12-05,1.7654056521148307,-0.059443308882186977,0.695098081914537,0.07669541539395738
2021-12-06,1.7712775249630979,-0.06029449313593358,0.6993705367843523,-0.027551440366270608
2021-12-07,1.777149397811365,-0.06066394507757108,0.7035569855743486,0.10878695743842251
2021-12-08,1.7830212706596325,-0.06054696502577891,0.7076577982383441,-0.01310082813231142
2021-12-09,1.7888931435078996,-0.060888303911775354,0.7116745598416802,0.15301159224333624
2021-12-10,1.7947650163561668,-0.061202050542498665,0.6916214312393139,-0.04970397940420855
2021-12-11,1.800636889204434,-0.06112920155614423,0.6954751811070842,0.10975898542215445
2021-12-12,1.8065087620527012,-0.06189789003976777,0.6751975487701257,0.021625594543112348
2021-12-13,1.8123806349009683,-0.062325257902735194,0.6788948993516248,0.013037282782971296
2021-12-14,1.8182525077492355,-0.06254022857835113,0.6825164468378034,0.06957252305395813
2021-12-15,1.8241243805975027,-0.06356225948941617,0.6860637453434404,0.03195772386399187
2021-12-16,1.8299962534457699,-0.0642813457952235,0.6904026062371678,0.05883007384913705
2021-12-17,1.835868126294037,-0.06544390328137593,0.6947583638313815,0.045516799024145085
2021-12-18,1.8417399991423045,-0.06629508753512253,0.6990377836776777,-0.0020780304300516902
2021-12-19,1.8476118719905714,-0.06666453947676003,0.7032310545823469,0.12207973384425591
2021-12-20,1.8534837448388388,-0.06654755942496786,0.7073385494859311,-0.03838059669185261
2021-12-21,1.8593556176871058,-0.06688889831096431,0.7113618563285664,0.16458830927297619
2021-12-22,1.8652274905353732,-0.06720264494168762,0.6913138683538211,-0.01873309856485146
2021-12-23,1.8710993633836401,-0.06712979595533318,0.695173897830889,0.08577595947276924
2021-12-24,1.8769712362319075,-0.06789848443895673,0.6749011425040459,-0.007322819866765699
