,vaccination_ratio,new_deaths_per_million,reproduction_rate,positive_rate,stringency_index
2020-04-07,0.0,1.0,0.10651867736727769,0.0,0.9517241379310346
2020-04-08,0.0,0.654766761865905,0.10461655812857629,0.0,0.9517241379310346
2020-04-09,0.0,0.6587107303141575,0.10271443888987489,0.0,0.9517241379310346
2020-04-10,0.0,0.5356997144022848,0.09891020041247217,0.0,0.9517241379310346
2020-04-11,0.0,0.5992112063103494,0.09700808117377077,0.0,0.9517241379310346
2020-04-12,0.0,0.4444444444444444,0.0913017234576666,0.7363013698630138,0.9517241379310346
2020-04-13,0.0,0.41268869849041206,0.08559536574156243,0.0,0.9517241379310346
2020-04-14,0.0,0.5555555555555556,0.07988900802545829,0.0,0.9517241379310346
2020-04-15,0.0,0.825377396980824,0.07418265030935411,0.0,0.9517241379310346
2020-04-16,0.0,0.7936896504827962,0.07228053107065271,0.0,0.9517241379310346
2020-04-17,0.0,0.6428668570651435,0.07037841183195134,0.0,0.9517241379310346
2020-04-18,0.0,0.6349109207126344,0.06657417335454854,0.0,0.9517241379310346
2020-04-19,0.0,0.4047327621379029,0.0627699348771458,0.6095890410958904,0.9517241379310346
2020-04-20,0.0,0.33727730178158577,0.05706357716104163,0.0,0.9517241379310346
2020-04-21,0.0,0.7261661906704746,0.05135721944493746,0.0,0.9517241379310346
2020-04-22,0.0,0.6230110159118727,0.043748742490131914,0.0,0.9517241379310346
2020-04-23,0.0,0.5635114919080647,0.03614026553532637,0.0,0.9517241379310346
2020-04-24,0.0,0.515843873249014,0.028531788580520828,0.0,0.9517241379310346
2020-04-25,0.0,0.5475996192030463,0.022825430864416657,0.0,0.9517241379310346
2020-04-26,0.0,0.33727730178158577,0.017119073148312514,0.44178082191780826,0.9517241379310346
2020-04-27,0.0,0.24207806337549298,0.011412715432208342,0.0,0.9517241379310346
2020-04-28,0.0,0.2618659050727594,0.007608476954805557,0.0,0.9517241379310346
2020-04-29,0.0,0.6468108255133957,0.005706357716104171,0.0,0.9517241379310346
2020-04-30,0.0,0.4047327621379029,0.005706357716104171,0.0,0.9517241379310346
2020-05-01,0.0,0.46028831769345846,0.005706357716104171,0.0,0.9517241379310346
2020-05-02,0.0,0.4444444444444444,0.007608476954805557,0.0,0.9517241379310346
2020-05-03,0.0,0.34523323813409496,0.007608476954805557,0.34246575342465757,0.9517241379310346
2020-05-04,0.0,0.17455460356317148,0.007608476954805557,0.0,0.9517241379310346
2020-05-05,0.0,0.41663266693866446,0.011412715432208342,0.0,0.9517241379310346
2020-05-06,0.0,0.21426628586971302,0.011412715432208342,0.0,0.9517241379310346
2020-05-07,0.0,0.40874473004215967,0.013314834670909742,0.0,0.9517241379310346
2020-05-08,0.0,0.3531891744866041,0.011412715432208342,0.0,0.9517241379310346
2020-05-09,0.0,0.32537739698082413,0.011412715432208342,0.0,0.9517241379310346
2020-05-10,0.0,0.14279885760913913,0.011412715432208342,0.24315068493150685,0.9517241379310346
2020-05-11,0.0,0.1349109207126343,0.011412715432208342,0.0,0.8554326610279767
2020-05-12,0.0,0.2856657146742826,0.013314834670909742,0.0,0.8554326610279767
2020-05-13,0.0,0.2777777777777778,0.013314834670909742,0.0,0.8554326610279767
2020-05-14,0.0,0.18251053991568067,0.011412715432208342,0.0,0.8554326610279767
2020-05-15,0.0,0.2817217462260302,0.011412715432208342,0.0,0.8554326610279767
2020-05-16,0.0,0.17856657146742827,0.011412715432208342,0.0,0.8554326610279767
2020-05-17,0.0,0.1111111111111111,0.013314834670909742,0.17465753424657535,0.8554326610279767
2020-05-18,0.0,0.12695498436012512,0.019021192387013885,0.0,0.8554326610279767
2020-05-19,0.0,0.15476676186590507,0.02662966934181943,0.0,0.8554326610279767
2020-05-20,0.0,0.20236638106895144,0.03423814629662497,0.0,0.8554326610279767
2020-05-21,0.0,0.17856657146742827,0.03994450401272914,0.0,0.8554326610279767
2020-05-22,0.0,0.1230110159118727,0.04184662325143054,0.0,0.8554326610279767
2020-05-23,0.0,0.1626546987624099,0.045650861728833286,0.0,0.8554326610279767
2020-05-24,0.0,0.11505507955936353,0.049455100206236086,0.18835616438356168,0.8554326610279767
2020-05-25,0.0,0.10315517475860193,0.05325933868363886,0.0,0.8554326610279767
2020-05-26,0.0,0.17455460356317148,0.05325933868363886,0.0,0.8554326610279767
2020-05-27,0.0,0.13089895280837754,0.05135721944493746,0.0,0.8554326610279767
2020-05-28,0.0,0.19842241262069904,0.047552980967534686,0.0,0.8554326610279767
2020-05-29,0.0,0.18251053991568067,0.047552980967534686,0.0,0.8554326610279767
2020-05-30,0.0,0.15075479396164831,0.047552980967534686,0.0,0.8554326610279767
2020-05-31,0.0,0.09125526995784033,0.049455100206236086,0.13013698630136988,0.8554326610279767
2020-06-01,0.0,0.09519923840609275,0.049455100206236086,0.0,0.7469095640858817
